"","tipo","classe","nproc","data","orgjulg","relator","ementa","decisao"
"11","Acórdão","AG - AGRAVO DE INSTRUMENTO","5016576-62.2022.4.04.0000","22/07/2022","TURMA REGIONAL SUPLEMENTAR DE SC","JAIRO GILBERTO SCHAFER","AGRAVO DE INSTRUMENTO. PREVIDENCIÁRIO E PROCESSUAL CIVIL. CUMULAÇÃO DE PEDIDO DE CONCESSÃO DE BENEFÍCIO COM INDENIZAÇÃO POR DANO MORAL. COMPETÊNCIA. VALOR DA CAUSA.
No caso de cumulação de pedido de concessão de benefício com condenação por dano moral, o valor referente à compensação postulada deve ter como limite o equivalente ao total das parcelas vencidas mais doze vincendas do benefício previdenciário pretendido. Se o cálculo é feito com base em tal entendimento e o valor total da causa é inferior a 60 (sessenta) salários mínimos na data do ajuizamento, deve o feito tramitar perante a Vara do Juizado Especial Federal.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar de Santa Catarina do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, negar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"12","Acórdão","AG - AGRAVO DE INSTRUMENTO","5025414-91.2022.4.04.0000","22/07/2022","TURMA REGIONAL SUPLEMENTAR DE SC","JAIRO GILBERTO SCHAFER","AGRAVO DE INSTRUMENTO. PREVIDENCIÁRIO E PROCESSUAL CIVIL. CUMULAÇÃO DE PEDIDO DE CONCESSÃO DE BENEFÍCIO COM INDENIZAÇÃO POR DANO MORAL. COMPETÊNCIA. VALOR DA CAUSA.
No caso de cumulação de pedido de concessão de benefício com condenação por dano moral, o valor referente à compensação postulada deve ter como limite o equivalente ao total das parcelas vencidas mais doze vincendas do benefício previdenciário pretendido. Tratando-se de valor total da causa superior a 60 (sessenta) salários mínimos na data do ajuizamento, deve o feito tramitar perante a Vara Previdenciária da Subseção Judiciária.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar de Santa Catarina do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, para manter a competência do Juízo Federal para processamento e julgamento do feito, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"13","Acórdão","AG - AGRAVO DE INSTRUMENTO","5023604-81.2022.4.04.0000","22/07/2022","TURMA REGIONAL SUPLEMENTAR DE SC","JAIRO GILBERTO SCHAFER","AGRAVO DE INSTRUMENTO. PREVIDENCIÁRIO E PROCESSUAL CIVIL. CUMULAÇÃO DE PEDIDO DE CONCESSÃO DE BENEFÍCIO COM INDENIZAÇÃO POR DANO MORAL. COMPETÊNCIA. VALOR DA CAUSA.
No caso de cumulação de pedido de concessão de benefício com condenação por dano moral, o valor referente à compensação postulada deve ter como limite o equivalente ao total das parcelas vencidas mais doze vincendas do benefício previdenciário pretendido. Tratando-se de valor total da causa superior a 60 (sessenta) salários mínimos na data do ajuizamento, deve o feito tramitar perante a Vara Previdenciária da Subseção Judiciária.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar de Santa Catarina do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"14","Acórdão","AG - AGRAVO DE INSTRUMENTO","5022725-74.2022.4.04.0000","22/07/2022","TURMA REGIONAL SUPLEMENTAR DE SC","JAIRO GILBERTO SCHAFER","AGRAVO DE INSTRUMENTO. PREVIDENCIÁRIO E PROCESSUAL CIVIL. CUMULAÇÃO DE PEDIDO DE CONCESSÃO DE BENEFÍCIO COM INDENIZAÇÃO POR DANO MORAL. COMPETÊNCIA. VALOR DA CAUSA.
No caso de cumulação de pedido de concessão de benefício com condenação por dano moral, o valor referente à compensação postulada deve ter como limite o equivalente ao total das parcelas vencidas mais doze vincendas do benefício previdenciário pretendido. Tratando-se de valor total da causa superior a 60 (sessenta) salários mínimos na data do ajuizamento, deve o feito tramitar perante a Vara Previdenciária da Subseção Judiciária.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar de Santa Catarina do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"15","Acórdão","AC - APELAÇÃO CIVEL","5018713-43.2016.4.04.7108","20/07/2022","QUINTA TURMA","OSNI CARDOSO FILHO","PREVIDENCIÁRIO. PROCESSO CIVIL. APOSENTADORIA. RECONHECIMENTO DE TEMPO DE SERVIÇO ESPECIAL. CONVERSÃO DE TEMPO COMUM PARA ESPECIAL. DANO MORAL. HIDROCARBONETOS: NOCIVIDADE. EXPOSIÇÃO A AGENTES QUÍMICOS. RUÍDO. LIMITES DE TOLERÂNCIA. EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL. APOSENTADORIA ESPECIAL. PERMANÊNCIA NA ATIVIDADE ESPECIAL.
1. A conversão do tempo de serviço comum em especial deve observar a disciplina legal vigente no momento em que se aperfeiçoaram os requisitos para a concessão do benefício (Tema nº 546 do Superior Tribunal de Justiça).
2. A Lei n° 9.032, de 28 de abril de 1995, ao alterar o art. 57, §3º, da Lei nº 8.213, não permitiu, a partir de então, a possibilidade de conversão de tempo de serviço comum em especial para o fim de concessão de aposentadoria especial.
3. Não resulta indenização por danos morais o indeferimento administrativo à concessão de benefício previdenciário ou a suspensão de sua manutenção mensal, quando não tem origem na comprovação de abalo aos direitos da personalidade, à honra, à intimidade, ao nome ou à imagem do segurado.
4. A ausência de expressa referência em decreto regulamentar a hidrocarbonetos não equivale a que tenha desconsiderado, como agentes nocivos, diversos compostos químicos que podem ser assim qualificados.
5. Para os agentes nocivos químicos previstos no Anexo 13 da Norma Regulamentadora - NR 15, entre os quais os hidrocarbonetos e outros compostos tóxicos de carbono, é desnecessária a avaliação quantitativa.
6. O limite de tolerância para o agente físico ruído é de 90 (noventa) decibéis, no período entre 6 de março de 1997 e 18 de novembro de 2003 (Tema nº 694 do Superior Tribunal de Justiça).
7. A declaração prestada pelo empregador a respeito da eficácia de equipamento de proteção individual não é suficiente para afastar o reconhecimento da especialidade em razão da sujeição ao ruído.
8. Para ter direito à aposentadoria especial, a parte autora deve preencher os requisitos previstos no art. 57 da Lei nº 8.213, quais sejam: a carência prevista no art. 142 da referida lei e o tempo de trabalho sujeito a condições prejudiciais à sua saúde ou à sua integridade física durante 15, 20 ou 25 anos, a depender da atividade desempenhada.
9. O Supremo Tribunal Federal (STF), ao julgar o mérito do RE 791.961 e os embargos de declaração respectivos, assentou a seguinte tese: '(i) [é] constitucional a vedação de continuidade da percepção de aposentadoria especial se o beneficiário permanece laborando em atividade especial ou a ela retorna, seja essa atividade especial aquela que ensejou a aposentação precoce ou não; (ii) nas hipóteses em que o segurado solicitar a aposentadoria e continuar a exercer o labor especial, a data de início do benefício será a data de entrada do requerimento, remontando a esse marco, inclusive, os efeitos financeiros; efetivada, contudo, seja na via administrativa, seja na judicial, a implantação do benefício, uma vez verificada a continuidade ou o retorno ao labor nocivo, cessará o pagamento do benefício previdenciário em questão' (Tema 709).","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, negar provimento à apelação do INSS, dar parcial provimento à apelação da parte autora e, de ofício, majorar os honorários advocatícios, determinar a implantação imediata do benefício e fixar os índices de correção monetária aplicáveis, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"16","Acórdão","AG - AGRAVO DE INSTRUMENTO","5008690-12.2022.4.04.0000","19/07/2022","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E PEDIDO DE DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O controle judicial do valor da causa, exercido ex officio, não deve importar juízo antecipado de mérito com subjetiva limitação da condenação por alegados danos morais, diversamente do que está deduzido no pedido.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
5. Se o valor da causa é superior a 60 (sessenta) salários mínimos, não é competente para o processo e o julgamento da ação qualquer dos juízos do juizado especial federal. Se o valor da causa é superior a 60 (sessenta) salários mínimos, afirma-se a competência comum da Justiça Federal.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"17","Acórdão","AG - AGRAVO DE INSTRUMENTO","5005778-42.2022.4.04.0000","19/07/2022","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E PEDIDO DE DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O controle judicial do valor da causa, exercido ex officio, não deve importar juízo antecipado de mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Se o valor da causa é superior a 60 (sessenta) salários mínimos, não é competente para o processo e o julgamento da ação qualquer dos juízos do juizado especial federal, afirmando-se a competência comum da Justiça Federal.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"18","Acórdão","AG - AGRAVO DE INSTRUMENTO","5021484-65.2022.4.04.0000","19/07/2022","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E PEDIDO DE DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O controle judicial do valor da causa, exercido ex officio, não deve importar juízo antecipado de mérito com subjetiva limitação da condenação por alegados danos morais, diversamente do que está deduzido no pedido.
3. É possível a cumulação do pedido de concessão de benefício previdenciário com o de condenação de danos morais.
4. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
5. Se o valor da causa é superior a 60 (sessenta) salários mínimos, não é competente para o processo e o julgamento da ação qualquer dos juízos do juizado especial federal. Se o valor da causa é superior a 60 (sessenta) salários mínimos, afirma-se a competência comum da Justiça Federal.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"19","Acórdão","AG - AGRAVO DE INSTRUMENTO","5017759-68.2022.4.04.0000","19/07/2022","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E PEDIDO DE DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O controle judicial do valor da causa, exercido ex officio, não deve importar juízo antecipado de mérito com subjetiva limitação da condenação por alegados danos morais, diversamente do que está deduzido no pedido.
3. É possível a cumulação do pedido de concessão de benefício previdenciário com o de condenação de danos morais.
4. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
5. Se o valor da causa é superior a 60 (sessenta) salários mínimos, não é competente para o processo e o julgamento da ação qualquer dos juízos do juizado especial federal. Se o valor da causa é superior a 60 (sessenta) salários mínimos, afirma-se a competência comum da Justiça Federal.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"20","Acórdão","AG - AGRAVO DE INSTRUMENTO","5002162-59.2022.4.04.0000","19/07/2022","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E PEDIDO DE DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O controle judicial do valor da causa, exercido ex officio, não deve importar juízo antecipado de mérito com subjetiva limitação da condenação por alegados danos morais, diversamente do que está deduzido no pedido.
3. É possível a cumulação do pedido de concessão de benefício previdenciário com o de condenação de danos morais.
4. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
5. Se o valor da causa é superior a 60 (sessenta) salários mínimos, não é competente para o processo e o julgamento da ação qualquer dos juízos do juizado especial federal, afirmando-se a competência comum da Justiça Federal.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"21","Acórdão","AC - APELAÇÃO CIVEL","5000348-83.2021.4.04.7004","19/07/2022","TURMA REGIONAL SUPLEMENTAR DO PR","CLÁUDIA CRISTINA CRISTOFANI","PREVIDENCIÁRIO. BENEFÍCIO ASSISTENCIAL - BPC. LEI Nº 8.742/93. LOAS. PESSOA COM DEFICIÊNCIA. PEDIDO DE RESTABELECIMENTO DE BENEFÍCIO CESSADO ADMINISTRATIVAMENTE PELO INSS, PELA SUPOSTA ALTERAÇÃO NA RENDA PER CAPITA FAMILIAR. DEMONSTRADA SITUAÇÃO DE VULNERABILIDADE SOCIAL. REQUISITOS ATENDIDOS. NULIDADE DA SENTENÇA PELA AUSÊNCIA DE PERÍCIA MÉDICA JUDICIAL. INOCORRRÊNCIA. RESSARCIMENTO DE VALORES RECEBIDOS DE BOA-FÉ PELA AUTORA. DECLARAÇÃO DE INEXIGIBILIDADE DE CRÉDITO. DANO MORAL. DESCABIMENTO. INEXISTÊNCIA DE  ATO ABUSIVO OU IRREGULARIDADE NO PROCEDIMENTO ADMINISTRATIVO DO INSS, APTA A GERAR DANO MORAL. CONSECTÁRIOS LEGAIS DA CONDENAÇÃO. TUTELA ANTECIPADA. SUCUMBÊNCIA. CUSTAS.
1. O direito ao benefício assistencial pressupõe o preenchimento dos seguintes requisitos: a) condição de deficiente (incapacidade para o trabalho e para a vida independente, de acordo com a redação original do artigo 20 da LOAS, ou impedimentos de longo prazo de natureza física, mental, intelectual ou sensorial, os quais, em interação com diversas barreiras, podem obstruir a participação plena e efetiva na sociedade em igualdade de condições com as demais pessoas, conforme redação atual do referido dispositivo) ou idoso (neste caso, considerando-se, desde 1º de janeiro de 2004, a idade de 65 anos); e b) situação de risco social (estado de miserabilidade, hipossuficiência econômica ou situação de desamparo) da parte autora e de sua família.
2. Hipótese que se enquadra na tese jurídica estabelecida no IRDR 12 (5013036-79.2017.4.04.0000/RS): o limite mínimo previsto no artigo 20, § 3º, da Lei nº 8.742/93 ('considera-se incapaz de prover a manutenção da pessoa com deficiência ou idosa a família cuja renda mensal per capita seja inferior a 1/4 (um quarto) do salário-mínimo') gera, para a concessão do benefício assistencial, uma presunção absoluta de miserabilidade.
3. O benefício foi cessado no âmbito administrativo pelo não cumprimento do requisito econômico, podendo-se presumir que o requisito da incapacidade estava suprido, caso contrário, teria sido também questionado pela autarquia, concluindo-se, portanto, pela sua regularidade. Afastada a alegação de nulidade da sentença pela não realização de perícia médica judicial.
4. Atendidos os requisitos legais definidos pela Lei n.º 8.742/93, deve ser reconhecido o direito da autora ao restabelecimento do benefício assistencial de prestação continuada previsto no artigo 203, inciso V, da Constituição Federal.
5. As informações constantes no estudo social demonstram que a renda familiar per capita declarada, somada a outros fatores referidos no laudo social, permitem o enquadramento no parâmetro de ¼ (um quarto) do salário mínimo, de forma que a parte autora não possui condições de prover a sua subsistência ou de tê-la provida por sua família, encontrando-se, pois, em estado de miserabilidade que justifica a concessão do benefício, nos termos dos parâmetros legais estabelecidos pelo artigo 20 da Lei nº 8.742/1993. Autora está impossibilitada de trabalhar, vive com o marido em imóvel de condições precárias e sobrevive do benefício previdenciário de aposentadoria por incapacidade deste, de valor mínimo, renda que não é computada no cálculo da renda do grupo familiar.
6. Sendo indevida a cessação do benefício pelo INSS, deve ser declarada a inexistência do crédito objeto de cobrança realizada pelo INSS, referente ao recebimento do benefício assistencial pela autora.
7. O indevido cancelamento de benefício previdenciário ou assistencial na via administrativa, posteriormente restabelecido no âmbito judicial, por si só, não implica direito à indenização por dano moral, o que ocorre somente quando demonstrada violação a direito subjetivo e efetivo abalo moral, em razão de procedimento abusivo ou ilegal por parte da Administração, o que no caso concreto inocorreu. O INSS tem prerrogativa legal para avaliar a concessão de benefícios. Para que ocorra o dano moral, é necessário que o INSS extrapole os limites de seu poder-dever, como no caso de utilização de procedimento vexatório. Ainda, o desconforto gerado pelo referido ato resolve-se na esfera patrimonial, por meio do pagamento dos valores atrasados desde a cessação indevida, devidamente corigidos.
8. Por se tratar de benefício assistencial, que não tem natureza previdenciária, a correção monetária deverá ser feita de acordo com o IPCA-E, como ressalvado pelo Superior Tribunal de Justiça no julgamento do Tema 905.
9. Concedida a imediata tutela antecipada. Seu deferimento sustenta-se na eficácia mandamental dos provimentos fundados no artigo 461 do CPC/73 e nos artigos 497, 536 e parágrafos e 537 do CPC/15.
10. Sendo o INSS isento do pagamento das custas processuais no Foro Federal, e a autora beneficiária da Assistência Judiciária Gratuita, não há, no caso, condenação em csutas, na forma do artigo 4º, incisos I e II, da Lei nº 9.289/96.
11. Reformada a sentença somente com relação ao dano moral, restando mantida a decisão quanto ao restabelecimento do benefício, desde a cessação indevida, e quanto à declaração de inexistência de débito, resta caracterizada a sucumbência mínima da parte autora, nos termos do artigo 86, parágrafo único, do Código de Processo Civil, devendo ser mantida a condenação do INSS ao pagamento dos honorários advocatícios na forma da sentença.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia Turma Regional Suplementar do Paraná do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar parcial provimento à apelação, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"22","Acórdão","AC - APELAÇÃO CIVEL","5071717-48.2018.4.04.7100","12/07/2022","QUINTA TURMA","ROGER RAUPP RIOS","PREVIDENCIÁRIO. BENEFÍCIOS POR INCAPACIDADE. REQUISITOS. DANO MORAL. CERCEAMENTO DE DEFESA.
1. Havendo cerceamento de defesa, deve ser anulada a sentença para complementação probatória. Apelo provido.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao apelo da parte autora, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"23","Acórdão","AC - APELAÇÃO CIVEL","5002724-26.2019.4.04.7129","12/07/2022","QUINTA TURMA","ROGER RAUPP RIOS","PREVIDENCIÁRIO. PENSÃO POR MORTE. UNIÃO ESTÁVEL. DEPENDÊNCIA ECONÔMICA. COMPROVADA. TERMO FINAL DO BENEFÍCIO. DANOS MORAIS.
1. Afastada a prefacial de falta de interesse de agir.
2. A concessão do benefício de pensão por morte demanda, nos termos do art. 74 da Lei n.º 8.213/91, o preenchimento cumulativo dos seguintes requisitos: (a) a ocorrência do evento morte; (b) a condição de dependente daqueles que postulam o recebimento do benefício; e (c) a demonstração da qualidade de segurado do de cujus por ocasião do óbito.
3. Comprovada a existência de união estável entre a autora e o de cujus, bem como da dependência econômica entre aquela e este.
4. Com o advento da Lei 13.135/2015, foi instituída limitação do tempo de percepção do benefício para quatro meses se o casamento ou união estável for por período inferior a dois anos ou se o instituidor tiver menos de 18 contribuições mensais recolhidas. Importa ressaltar que o texto não traz a exigência de serem ininterruptas. Caso superados tais aspectos, a duração dependerá da idade do beneficiário, de modo que a pensão por morte será vitalícia apenas se o cônjuge ou companheiro contar mais de 44 anos de idade na data do óbito, e segue uma proporcionalidade os limites segundo as disposições contidas no art. 77, V, letra ""c"".
5. O indeferimento ou cancelamento do benefício previdenciário na via administrativa, por si só, não implica direito à indenização por dano moral, cogitada somente quando demonstrada violação a direito subjetivo e efetivo abalo moral, em razão de procedimento abusivo ou ilegal por parte da Administração. Precedentes.
6. Apelos desprovidos e adequada, de ofício, a sentença quanto aos consectários legais.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, negar provimento ao apelo do INSS, negar provimento ao apelo da parte autora, adequar, de ofício, a sentença quanto aos consectários legais e determinar a implantação do benefício, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"24","Acórdão","AC - APELAÇÃO CIVEL","5014169-93.2021.4.04.9999","12/07/2022","QUINTA TURMA","ROGER RAUPP RIOS","PREVIDENCIÁRIO. SALÁRIO-MATERNIDADE. INDENIZAÇÃO POR DANOS MORAIS. INDEVIDA.
O indeferimento ou cancelamento do benefício previdenciário na via administrativa, por si só, não implica direito à indenização por dano moral, cogitada somente quando demonstrada violação a direito subjetivo e efetivo abalo moral, em razão de procedimento abusivo ou ilegal por parte da Administração. Precedentes.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao apelo do INSS, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"25","Acórdão","AC - APELAÇÃO CIVEL","5040409-23.2020.4.04.7100","12/07/2022","TERCEIRA TURMA","VÂNIA HACK DE ALMEIDA","DIREITO PROCESSUAL CIVIL, ADMINISTRATIVO E CIVIL. FRAUDE BANCÁRIA. ACORDO ENTRE O AUTOR E UM DOS BANCOS CORRÉUS. HOMOLOGAÇÃO. FORTUITO INTERNO. RESPONSABILIDADE CIVIL OBJETIVA. DANOS MORAIS. OCORRÊNCIA. MONTANTE COMPENSATÓRIO.
1. Havendo acordo entre o autor e um dos corréus, cumpre homologar a transação para extinguir o feito com resolução de mérito a teor do artigo 487, inciso III, alínea ""b"", do Código de Processo Civil.
2. Conforme entendimento sumulado pelo Superior Tribunal de Justiça, as instituições financeiras respondem objetivamente pelos danos gerados por fortuito interno relativo a fraudes e delitos praticados por terceiros no âmbito de operações bancárias.
3. Estando comprovado nos autos que os empréstimos consignados foram firmados mediante fraude em nome do autor, bem assim que o criminoso fez uso de documentos falsos para abrir conta no Banco do Brasil S/A e celebrar contratos de mútuo com outros bancos, causando severos prejuízos financeiros ao autor, que teve descontados valores de seus proventos previdenciários, devida a reparação dos danos materiais
4. O caso configura dano moral, considerando que o autor teve, por cerca de cinco meses, descontos indevidos em seu benefício previdenciário, gerando consequente redução da renda mensal por dívida relativa a contratos de empréstimo que não contraiu.
5. Afigura-se adequada a condenação de cada banco corréu em R$ 10.000,00 a título compensatório, valor que se coaduna com os princípios da proporcionalidade e razoabilidade e atende a função pedagógica do instituto do dano moral, que, no caso, é fazer com que os bancos melhorem seus sistemas de segurança a bem de evitar que cidadãos continuem a ser fraudados da maneira como o autor o foi.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 3ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, homologar a transação para extinguir o feito com resolução de mérito em relação ao Paraná Banco S/A, a teor do artigo 487, inciso III, alínea ""b"", do Código de Processo Civil, bem como negar provimento às apelações do Banco do Brasil S/A e do Banco Daycoval S/A, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"26","Acórdão","AG - AGRAVO DE INSTRUMENTO","5024296-80.2022.4.04.0000","06/07/2022","SEXTA TURMA","JOÃO BATISTA PINTO SILVEIRA","PREVIDENCIÁRIO E PROCESSUAL CIVIL. AGRAVO DE INSTRUMENTO. CUMULAÇÃO DE PEDIDOS. COMPETÊNCIA. PEDIDO DE REVISÃO/CONCESSÃO DE BENEFÍCIO CUMULADO COM DANOS MORAIS. RETIFICAÇÃO DE OFÍCIO. INCIDENTE DE ASSUNÇÃO DE COMPETÊNCIA.
1. Nos pedidos de benefício cumulados com dano moral é cabível ao juízo exercer o controle do valor da causa, de forma a evitar eventual abuso de direito na sua definição, a partir de critério arbitrário e em dissonância com a jurisprudência da 3ª Seção desta Corte.
2. Quando o juiz não extingue o processo, sequer parcialmente, para afastar o pedido formulado e a medida se resume a identificar e afastar o excesso no valor da causa, para fins de competência, a hipótese é de mero controle desse requisito da petição inicial. 
3. Havendo a devida adequação deve ser observada, no tocante ao valor da causa, a  competência absoluta dos Juizados Especiais Federais.
4. Tratando-se de questão que versa sobre competência, e considerando o interesse manifestado a priori pela parte autora, mostra-se viável a suspensão do processo durante a pendência de julgamento do Incidente de Assunção de Competência n.º 5050013-65.2020.4.04.0000, o que deve ser observado pelo Juízo de origem.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 6ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar parcial provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
